TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
727,2660,2023,6,Couples,50,4.0
728,743,2022,2,Family,59,4.0
729,926,2022,11,Family,163,5.0
730,877,2021,7,Family,106,3.0
731,1659,2023,5,Friends,30,5.0
732,1154,2020,2,Solo,102,4.0
733,352,2023,10,Family,230,5.0
734,2667,2024,2,Couples,297,4.0
735,669,2024,12,Couples,40,5.0
736,1540,2022,5,Family,100,5.0
737,1742,2022,3,Friends,282,4.0
738,159,2020,2,Family,264,3.0
739,314,2024,11,Business,326,5.0
740,2913,2023,11,Family,50,4.0
741,1943,2020,5,Friends,263,4.0
742,132,2023,7,Business,54,5.0
743,2368,2023,6,Business,74,4.0
744,1475,2023,12,Friends,140,
745,242,2024,12,Couples,289,5.0
746,2003,2024,2,family,52,4.0
747,1444,2021,5,Business,234,5.0
748,669,2024,9,Family,257,5.0
749,2618,2020,1,Friends,287,5.0
750,832,2023,8,Solo,290,3.0
751,813,2020,1,Friends,25,4.0
752,771,2024,12,Family,326,4.0
753,2288,2022,5,Friends,292,4.0
754,2090,2022,10,Couples,333,5.0
755,2708,2023,2,Couples,52,4.0
756,686,2024,5,Family,178,4.0
757,2340,2020,4,Family,141,5.0
758,1677,2024,1,Couples,261,4.0
759,885,2021,7,Friends,52,3.0
760,138,2020,6,Solo,21,5.0
761,2440,2021,6,Couples,96,4.0
762,724,2024,12,Friends,194,4.0
763,1841,2023,3,Friends,145,3.0
764,1600,2021,11,Business,88,3.0
765,16,2022,3,Couples,277,4.0
766,2988,2020,9,Business,209,5.0
767,2419,2024,5,Couples,121,
768,1397,2024,2,Friends,10,4.0
769,2002,2023,4,Couples,60,4.0
770,1370,2023,2,Friends,9,5.0
771,2217,2024,8,Friends,187,2.0
772,446,2023,12,Solo,57,3.0
773,1259,2024,4,Business,121,3.0
774,955,2021,4,Couples,22,4.0
775,1310,2023,8,Friends,326,5.0
776,1278,2024,2,Friends,49,2.0
777,478,2021,7,Family,150,4.0
778,2925,2023,12,Couples,246,5.0
779,62,2021,11,Family,310,4.0
780,38,2022,12,Couples,172,4.0
781,1032,2024,6,Friends,50,4.0
782,1805,2022,7,Business,257,5.0
783,605,2023,8,Couples,115,4.0
784,1537,2021,7,Family,84,5.0
785,2152,2022,12,Friends,192,4.0
786,307,2024,3,Family,22,3.0
787,2953,2024,10,Solo,136,5.0
788,955,2024,7,Business,125,4.0
789,1871,2024,5,Couples,85,5.0
790,362,2023,2,Couples,227,3.0
791,2101,2020,10,Couples,178,5.0
792,2507,2023,6,Couples,91,4.0
793,347,2021,2,Family,157,3.0
794,415,2024,5,Family,136,5.0
795,796,2020,12,Family,214,5.0
796,47,2022,5,Family,295,5.0
797,2959,2020,2,Couples,75,5.0
798,1756,2023,10,Friends,8,5.0
799,1772,2020,4,Friends,225,5.0
800,2881,2020,9,Couples,108,5.0
801,2480,2021,3,Family,212,5.0
802,2419,2022,2,Couples,241,5.0
803,958,2023,4,Friends,332,
804,955,2024,3,Couples,313,4.0
805,832,2021,5,Solo,326,3.0
806,980,2023,4,Family,133,5.0
807,1029,2024,4,Friends,193,5.0
808,465,2021,12,Solo,195,5.0
809,985,2022,12,Solo,52,3.0
810,1261,2021,6,Family,161,5.0
811,888,2024,5,Solo,287,4.0
812,554,2024,8,Couples,194,4.0
813,1032,2021,12,Friends,348,4.0
814,1387,2024,9,Couples,55,5.0
815,2142,2024,11,Friends,209,4.0
816,2107,2020,11,Family,52,5.0
817,669,2021,9,Solo,282,3.0
818,144,2020,4,Friends,131,5.0
819,875,2022,10,Family,322,5.0
820,523,2024,10,Couples,24,4.0
821,1103,2023,4,Couples,197,5.0
822,2938,2020,7,Family,256,5.0
823,613,2021,12,Business,149,5.0
824,923,2023,1,Family,323,5.0
825,2156,2022,1,Friends,88,3.0
826,1475,2021,1,Business,12,4.0
827,169,2022,9,Solo,214,5.0
828,543,2022,9,Friends,172,5.0
829,2821,2023,11,Solo,229,5.0
830,344,2021,11,Family,199,5.0
831,1845,2024,5,Family,267,4.0
832,2358,2024,12,Couples,150,4.0
833,760,2021,4,  Couples ,27,4.0
834,2156,2022,2,,32,3.0
835,572,2022,11,Solo,17,3.0
836,813,2024,10,Family,349,3.0
837,898,2021,7,Family,329,3.0
838,2994,2020,8,Friends,126,3.0
839,669,2024,7,Couples,250,4.0
840,426,2022,11,Friends,41,4.0
841,2783,2023,11,Business,219,2.0
842,544,2024,2,Family,161,4.0
843,2624,2022,5,Solo,178,4.0
844,1900,2023,5,Friends,46,4.0
845,1688,2022,11,Couples,138,4.0
846,2234,2021,9,Family,65,5.0
847,2156,2022,7,Family,18,4.0
848,361,2023,1,Friends,78,4.0
849,2998,2023,5,Couples,46,5.0
850,2847,2022,10,Family,133,5.0
851,2684,2023,6,Business,115,4.0
852,1811,2024,7,Friends,159,4.0
853,1518,2024,1,Family,102,4.0
854,1550,2023,12,Friends,999999,4.0
855,59,2021,4,Friends,289,4.0
856,1445,2022,8,Business,69,5.0
857,1818,2020,2,Family,150,4.0
858,1925,2023,1,Family,181,5.0
859,945,2021,4,Solo,52,4.0
860,1351,2021,2,Friends,234,4.0
861,1850,2024,11,Solo,326,4.0
862,1196,2023,11,Couples,17,4.0
863,2888,2024,3,Business,73,4.0
864,2088,2020,7,Business,52,3.0
865,5,2024,6,Family,247,4.0
866,90,2020,9,Friends,159,4.0
867,2035,2023,7,Business,25,4.0
868,1154,2024,11,Solo,208,4.0
869,2504,2024,7,Business,150,5.0
870,582,2020,4,Family,171,5.0
871,53,2022,10,Family,56,3.0
872,1078,2022,11,Friends,264,4.0
873,2188,2022,3,Couples,308,3.0
874,2913,2022,7,Couples,172,4.0
875,2642,2024,5,Friends,64,5.0
876,1397,2020,5,Couples,89,4.0
877,2416,2023,12,Couples,134,3.0
878,225,2024,8,Couples,304,5.0
879,1674,2024,8,Business,145,5.0
880,2779,2023,6,Couples,308,
881,1107,2021,3,Friends,97,4.0
882,2884,2024,8,Couples,257,5.0
883,669,2023,8,Business,247,5.0
884,347,2022,3,Couples,307,4.0
885,1518,2023,3,Couples,102,5.0
886,2723,2022,11,Solo,347,5.0
887,895,2024,8,Family,244,4.0
888,2394,2022,3,Couples,238,4.0
889,570,2023,12,Friends,40,5.0
890,2221,2023,2,Solo,58,3.0
891,1630,2022,7,Friends,320,4.0
892,591,2020,11,Family,326,4.0
893,2134,2024,5,Family,289,3.0
894,2115,2024,6,Couples,53,5.0
895,1492,2021,2,Family,176,5.0
896,673,2024,12,Friends,188,3.0
897,440,2022,6,Friends,326,4.0
898,2875,2020,5,Family,50,5.0
899,1914,2023,6,Solo,120,5.0
900,2413,2023,5,Family,108,5.0
901,2057,2023,3,Family,145,2.0
902,2471,2022,11,,18,5.0
903,544,2023,4,Couples,170,5.0
904,1436,2024,3,Friends,195,4.0
905,1956,2024,1,Family,168,4.0
906,345,2023,11,Solo,112,4.0
907,494,2024,10,Friends,38,4.0
908,1843,2023,4,Business,326,4.0
909,2586,2022,9,Friends,61,3.0
910,1932,2022,6,Couples,50,5.0
911,142,2024,12,Family,294,4.0
912,2910,2022,6,Business,265,3.0
913,465,2022,5,Family,254,5.0
914,694,2024,8,Family,303,5.0
915,2919,2023,1,Friends,323,5.0
916,2298,2023,12,Couples,22,4.0
917,2826,2022,4,Couples,318,5.0
918,2413,2023,10,Family,326,5.0
919,1903,2023,11,Family,52,4.0
920,813,2022,1,Family,144,5.0
921,926,2022,7,Couples,244,4.0
922,2858,2024,5,Family,237,4.0
923,2566,2023,2,Couples,195,5.0
924,990,2020,12,Couples,181,4.0
925,1032,2024,7,Friends,50,4.0
926,851,2023,4,Friends,238,4.0
927,926,2022,12,Couples,178,4.0
928,2566,2021,7,Family,46,4.0
929,40,2023,4,,334,5.0
930,1221,2021,11,Couples,62,4.0
931,2849,2021,8,Solo,173,5.0
932,1576,2022,9,Business,292,5.0
933,1278,2023,2,Couples,252,4.0
934,900,2021,6,Family,56,5.0
935,236,2022,9,Business,350,4.0
936,672,2023,9,Couples,36,4.0
937,295,2022,7,Couples,237,5.0
938,417,2024,8,Solo,165,4.0
939,547,2023,11,Family,22,4.0
940,869,2020,11,Friends,65,3.0
941,43,2024,6,Solo,35,5.0
942,2858,2021,3,Family,56,4.0
943,410,2023,10,Friends,326,5.0
944,1063,2023,9,Couples,87,4.0
945,2624,2024,8,Solo,181,4.0
946,349,2021,7,Friends,56,4.0
947,1397,2024,4,Couples,88,4.0
948,2512,2023,4,Couples,116,5.0
949,1630,2022,2,Solo,327,4.0
950,669,2023,11,Family,40,5.0
951,2188,2023,10,Solo,243,3.0
952,2003,2023,7,Couples,52,5.0
953,999,2022,8,Family,50,4.0
954,172,2023,7,Family,170,5.0
955,28,2024,10,Family,143,5.0
956,2457,2024,2,Couples,326,5.0
957,926,2021,8,Business,291,
958,459,2024,11,Couples,209,5.0
959,1506,2021,9,Friends,88,3.0
960,2765,2024,1,Family,188,3.0
961,31,2023,6,Friends,326,5.0
962,185,2024,1,Business,252,3.0
963,1158,2022,9,Friends,32,4.0
964,1985,2022,8,Family,25,4.0
965,1369,2023,10,Friends,22,4.0
966,2687,2021,11,Family,201,4.0
967,169,2024,8,Couples,52,3.0
968,958,2022,4,Business,72,4.0
969,985,2024,10,Business,187,1.0
970,958,2021,1,Business,206,5.0
971,1399,2023,8,Couples,300,5.0
972,2349,2024,7,Friends,150,4.0
973,922,2024,9,Family,303,5.0
974,2217,2021,6,Family,87,3.0
975,481,2022,7,Solo,154,4.0
976,1648,2024,2,Family,148,5.0
977,1039,2021,3,Business,278,0.0
978,1559,2021,3,Business,200,4.0
979,352,2024,9,Business,246,5.0
980,2861,2022,9,Family,326,-1.0
981,2720,2022,5,Couples,131,4.0
982,2461,2022,2,Couples,286,4.0
983,2673,2023,10,Friends,257,4.0
984,481,2022,11,FRIENDS,342,3.0
985,1461,2021,4,Friends,146,5.0
986,922,2020,3,Couples,293,5.0
987,2651,2023,9,Solo,69,5.0
988,649,2022,8,Friends,202,4.0
989,669,2023,2,Family,146,4.0
990,2023,2022,9,Friends,56,4.0
991,287,2021,10,Family,308,4.0
992,2176,2022,3,Solo,326,4.0
993,761,2021,9,Business,330,3.0
994,1933,2024,12,Friends,69,4.0
995,2602,2022,1,Friends,20,5.0
996,1780,2023,9,Friends,279,5.0
997,669,2020,5,Solo,74,5.0
998,172,2021,10,Family,192,4.0
999,172,2021,6,Solo,170,5.0
1000,287,2020,6,Family,156,5.0
1001,1695,2024,5,Couples,83,4.0
1002,985,2024,3,Couples,6,4.0
1003,724,2020,1,Couples,50,4.0
1004,669,2024,3,Couples,263,4.0
1005,2858,2021,8,Couples,145,1.0
1006,389,2021,10,Business,144,4.0
1007,876,2024,8,Couples,17,3.0
1008,1353,2021,4,Couples,128,3.0
1009,2,2024,3,Couples,84,5.0
1010,2765,2024,1,Friends,173,5.0
1011,327,2023,7,Couples,260,5.0
1012,2008,2024,6,Family,27,5.0
1013,1832,2024,10,Family,246,5.0
1014,2413,2022,7,Friends,12,5.0
1015,1903,2022,8,Friends,256,4.0
1016,2295,2022,2,Couples,50,4.0
1017,1175,2022,2,Friends,132,5.0
1018,1402,2021,10,friends,50,5.0
1019,2073,2021,6,Couples,195,5.0
1020,1662,2021,12,Couples,276,5.0
1021,1477,2022,9,Friends,203,2.0
1022,669,2023,1,Business,326,4.0
1023,760,2023,6,Couples,17,4.0
1024,987,2024,3,Friends,118,5.0
1025,34,2024,9,Family,143,5.0
1026,1160,2024,6,Solo,97,5.0
1027,12,2024,2,Couples,153,5.0
1028,1659,2022,5,Family,209,5.0
1029,2081,2022,7,Family,53,4.0
1030,1653,2020,10,Family,56,4.0
1031,2045,2023,4,Couples,50,5.0
1032,1,2021,9,Family,88,4.0
1033,191,2024,6,Business,238,4.0
1034,2062,2023,5,Family,181,5.0
1035,2406,2021,12,Solo,52,4.0
1036,2133,2024,4,Family,309,4.0
1037,1939,2023,6,Family,237,4.0
1038,2090,2022,3,Friends,134,4.0
1039,2198,2022,9,Family,2,4.0
1040,2156,2024,8,Family,73,5.0
1041,2196,2022,1,Friends,249,5.0
1042,237,2022,12,Friends,56,4.0
1043,206,2024,10,Family,98,4.0
1044,996,2024,1,Business,320,4.0
1045,1520,2021,1,Friends,307,5.0
1046,2269,2023,12,Friends,209,5.0
1047,955,2023,4,Business,317,5.0
1048,780,2024,6,Solo,85,4.0
1049,2323,2021,1,Friends,303,4.0
1050,735,2024,11,Couples,289,5.0
1051,2445,2023,5,Friends,314,5.0
1052,597,2022,3,Family,237,5.0
1053,990,2024,4,Family,303,4.0
1054,1120,2022,9,Friends,4,4.0
1055,859,2024,12,Family,52,5.0
1056,14,2024,10,Couples,289,5.0
1057,703,2020,2,Friends,143,5.0
1058,958,2023,3,Friends,49,3.0
1059,906,2023,1,Business,291,9.0
1060,2337,2024,11,Family,229,5.0
1061,172,2021,3,Couples,170,5.0
1062,1082,2024,3,Business,105,2.0
1063,147,2023,11,Business,38,4.0
1064,2804,2023,3,Solo,291,5.0
1065,2348,2023,10,Family,56,5.0
1066,2944,2024,4,Business,237,5.0
1067,2734,2020,12,Family,165,5.0
1068,916,2024,13,Solo,49,4.0
1069,2038,2022,3,Business,154,4.0
1070,879,2022,9,Couples,275,4.0
1071,2653,2022,2,Couples,100,5.0
1072,1149,2022,3,Family,39,
1073,1043,2024,7,Business,172,4.0
1074,2737,2023,8,Business,196,3.0
1075,2494,2023,3,Friends,326,4.0
1076,2896,2023,2,Family,157,3.0
1077,221,2022,8,Family,157,4.0
1078,724,2020,1,Family,50,5.0
1079,864,2023,3,Family,76,5.0
1080,1182,2024,3,Couples,69,5.0
1081,1358,2023,12,Friends,50,4.0
1082,832,2024,10,Family,328,2.0
1083,2349,2024,4,Family,88,3.0
1084,672,2023,8,Family,209,5.0
1085,2056,2022,12,Family,137,3.0
1086,2531,2021,8,Family,209,5.0
1087,1766,2022,6,  Family ,216,3.0
1088,985,2024,8,Couples,184,5.0
1089,643,2022,10,Friends,102,5.0
1090,446,2024,2,FAMILY,124,5.0
1091,2216,2024,11,Family,52,3.0
1092,1342,2024,2,Solo,137,4.0
1093,172,2020,2,Family,150,5.0
1094,2950,2023,9,Family,348,4.0
1095,1966,2023,8,Couples,39,3.0
1096,2512,2024,12,Couples,177,5.0
1097,1226,2023,10,Friends,320,5.0
1098,2866,2022,4,Couples,263,4.0
1099,669,2022,2,Business,238,4.0
1100,632,2022,12,Business,141,5.0
1101,2661,2021,1,Friends,293,5.0
1102,2667,2021,12,Friends,298,4.0
1103,1442,2023,1,Couples,326,5.0
1104,415,2024,12,Business,108,4.0
1105,877,2021,2,Family,3,3.0
1106,2245,2022,9,Friends,249,5.0
1107,2513,2024,12,Friends,39,4.0
1108,985,2021,1,Couples,96,3.0
1109,199,2023,5,Family,226,4.0
1110,1948,2022,10,Couples,83,4.0
1111,2198,2021,12,Business,25,4.0
1112,1180,2022,7,Solo,218,5.0
1113,1703,2021,10,Family,36,5.0
1114,2962,2020,9,Friends,263,4.0
1115,724,2024,1,Family,344,4.0
1116,1677,2022,1,Family,332,3.0
1117,1784,2024,7,Business,7,5.0
1118,1602,2023,6,Couples,3,3.0
1119,2588,2023,1,Family,32,4.0
1120,1769,2022,1,Family,306,5.0
1121,1472,2024,12,Couples,291,5.0
1122,407,2023,1,Friends,5,4.0
1123,2080,2020,10,Family,29,3.0
1124,439,2021,9,Family,89,3.0
1125,107,2021,4,COUPLES,85,5.0
1126,1401,2020,11,Couples,1,5.0
1127,1675,2023,8,Friends,46,4.0
1128,2996,2024,10,Business,167,5.0
1129,2110,2023,9,Couples,220,3.0
1130,2522,2024,9,Friends,151,4.0
1131,979,2021,6,Couples,67,3.0
1132,1475,2022,3,Family,168,4.0
1133,2916,2022,1,Friends,250,4.0
1134,1160,2020,5,Couples,50,5.0
1135,2413,2022,7,Family,25,5.0
1136,1518,2024,5,Family,326,5.0
1137,672,2021,2,Solo,49,3.0
1138,1697,2024,7,Family,292,4.0
1139,669,2022,8,Family,201,4.0
1140,12,2023,4,Friends,167,4.0
1141,706,2024,4,Business,119,5.0
1142,656,2021,10,Solo,264,3.0
1143,1032,2023,9,Couples,83,4.0
1144,2655,2023,2,Couples,98,5.0
1145,1077,2023,1,Friends,303,5.0
1146,2512,2023,2,Friends,257,4.0
1147,1624,2023,5,Friends,240,4.0
1148,28,2020,10,Couples,88,5.0
1149,647,2024,5,Friends,326,5.0
1150,2806,2024,6,Family,102,
1151,1767,2020,7,Family,90,5.0
1152,2800,2023,1,Family,326,5.0
1153,892,2022,9,Couples,124,4.0
1154,2128,2021,6,Couples,118,5.0
1155,2301,2024,6,Family,168,3.0
1156,2922,2021,9,Family,333,5.0
1157,74,2024,8,Couples,123,4.0
1158,2861,2024,12,Friends,326,5.0
1159,1096,2022,1,Family,326,4.0
1160,2498,2023,9,Business,97,4.0
1161,1582,2021,8,Friends,112,4.0
1162,1659,2023,6,Family,229,5.0
1163,990,2020,9,Family,134,3.0
1164,2469,2021,6,Couples,350,5.0
1165,760,2024,8,Solo,222,2.0
1166,1416,2022,3,Business,265,4.0
1167,1645,2023,8,Family,293,5.0
1168,2210,2020,6,Family,165,5.0
1169,1353,2020,1,Family,221,5.0
1170,2002,2024,11,COUPLES,273,5.0
1171,1397,2023,12,Solo,289,4.0
1172,1929,2022,6,Family,103,5.0
1173,1979,2023,6,Business,195,4.0
1174,2101,2022,3,Family,237,4.0
1175,2452,2023,1,Friends,141,5.0
1176,1566,2024,2,Family,124,4.0
1177,657,2022,4,Friends,216,5.0
1178,2001,2024,4,Solo,343,5.0
1179,250,2022,6,Family,264,2.0
1180,669,2022,6,Couples,50,4.0
1181,2357,2020,9,Family,50,4.0
1182,1216,2024,6,Solo,98,4.0
1183,1440,2023,8,Solo,291,5.0
1184,2963,2022,11,Friends,56,4.0
1185,701,2023,7,Couples,52,5.0
1186,79,2020,2,Friends,145,4.0
1187,362,2023,11,Family,292,4.0
1188,724,2023,4,Couples,98,4.0
1189,2156,2021,4,Solo,73,3.0
1190,2304,2021,11,Couples,10,5.0
1191,1660,2021,1,Family,87,5.0
1192,751,2024,10,Business,50,5.0
1193,1517,2024,2,Family,257,4.0
1194,59,2022,11,Couples,28,2.0
1195,2005,2022,2,Friends,326,4.0
1196,1795,2022,10,Friends,327,5.0
1197,87,2020,5,Family,183,2.0
1198,2431,2023,11,Business,326,4.0
1199,2274,2024,2,Family,165,4.0
1200,885,2024,11,Friends,167,4.0
1201,1846,2024,11,Solo,75,5.0
1202,1760,2024,8,Couples,244,4.0
1203,479,2022,8,Family,289,4.0
1204,657,2023,2,Couples,56,5.0
1205,2010,2022,7,Solo,223,5.0
1206,2815,2022,3,Family,143,5.0
1207,1686,2020,2,Family,342,4.0
1208,1660,2022,7,Family,87,5.0
1209,1883,2023,8,Friends,123,5.0
1210,1233,2022,3,Solo,50,4.0
1211,180,2021,1,Couples,172,4.0
1212,1108,2024,9,Couples,88,5.0
1213,2697,2022,6,Couples,85,4.0
1214,2412,2023,7,Family,132,3.0
1215,2791,2024,9,Family,52,4.0
1216,506,2023,2,Business,45,4.0
1217,1464,2022,9,Family,326,3.0
1218,1708,2022,12,Business,178,3.0
1219,669,2022,8,Family,293,5.0
1220,669,2022,6,Friends,104,4.0
1221,2325,2020,6,Family,326,5.0
1222,1967,2023,3,Friends,307,3.0
1223,1885,2023,6,Couples,332,5.0
1224,760,2021,9,Solo,290,4.0
1225,1467,2024,9,Friends,265,5.0
1226,90,2021,9,Business,201,3.0
1227,429,2023,6,Family,300,5.0
1228,1505,2023,4,Friends,56,5.0
1229,890,2023,11,Family,32,4.0
1230,2896,2024,11,Solo,119,4.0
1231,1353,2023,4,Couples,282,4.0
1232,269,2023,8,Business,10,4.0
1233,73,2022,1,Friends,326,4.0
1234,2156,2024,3,Couples,196,5.0
1235,576,2020,8,Couples,274,4.0
1236,642,2022,10,friends,178,4.0
1237,1180,2023,8,Family,319,5.0
1238,760,2024,6,Business,348,5.0
1239,1795,2023,5,Couples,306,5.0
1240,1397,2021,12,Family,308,4.0
1241,362,2021,5,Family,292,3.0
1242,2335,2023,7,Business,161,4.0
1243,1187,2024,11,Couples,52,4.0
1244,1784,2023,10,Family,206,4.0
1245,16,2023,10,Couples,56,4.0
1246,1828,2024,12,Couples,172,5.0
1247,805,2024,2,Solo,88,4.0
1248,1424,2021,1,Couples,52,4.0
1249,851,2022,8,Family,264,3.0
1250,2994,2020,4,Friends,31,4.0
1251,689,2022,12,Family,326,5.0
1252,2734,2024,3,Solo,77,4.0
1253,2753,2021,12,Friends,71,3.0
1254,1175,2023,3,Family,330,5.0
1255,875,2024,10,Friends,297,4.0
1256,1061,2022,8,Friends,10,4.0
1257,2969,2024,12,Couples,327,5.0
1258,1799,2020,10,Family,308,5.0
1259,1582,2023,3,Couples,60,5.0
1260,140,2022,9,Business,297,4.0
1261,2519,2024,1,friends,172,4.0
1262,270,2021,12,Business,35,4.0
1263,172,2024,9,Solo,100,4.0
1264,779,2021,1,Couples,103,4.0
1265,1368,2023,7,Couples,150,5.0
1266,2680,2021,4,Solo,279,5.0
1267,2348,2021,8,Business,57,3.0
1268,667,2024,7,Business,269,5.0
1269,1032,2023,6,Solo,97,5.0
1270,2318,2023,11,Friends,112,3.0
1271,1520,2024,6,Solo,246,5.0
1272,590,2024,5,Solo,295,5.0
1273,1105,2020,3,Friends,134,4.0
1274,1826,2020,11,Couples,255,3.0
1275,2913,2023,3,Friends,2,4.0
1276,1936,2021,6,Couples,258,5.0
1277,64,2024,11,Solo,259,4.0
1278,2085,2023,1,Business,338,4.0
1279,742,2024,11,Couples,52,4.0
1280,2572,2023,7,Family,49,4.0
1281,1064,2022,11,Business,326,5.0
1282,669,2024,4,Friends,104,4.0
1283,1335,2023,3,Family,227,4.0
1284,752,2022,11,Family,333,4.0
1285,705,2024,4,Family,253,4.0
1286,1677,2021,4,Couples,76,5.0
1287,2288,2023,1,Solo,50,5.0
1288,2488,2022,9,Business,108,4.0
1289,1112,2024,13,,167,4.0
1290,221,2021,10,Family,307,4.0
1291,1397,2022,7,Family,25,4.0
1292,1210,2021,11,Family,150,4.0
1293,664,2021,2,Friends,303,4.0
1294,2682,2021,8,Friends,326,4.0
1295,2915,2024,6,Family,292,4.0
1296,179,2023,6,Solo,240,3.0
1297,2374,2023,11,Couples,52,5.0
1298,1878,2022,1,Family,76,5.0
1299,760,2023,10,Friends,326,5.0
1300,1846,2022,8,Couples,45,3.0
1301,425,2024,2,Family,52,4.0
1302,225,2024,5,Couples,56,5.0
1303,2984,2023,3,Couples,121,3.0
1304,1850,2024,6,Couples,300,4.0
1305,744,2022,4,Family,257,4.0
1306,1275,2020,3,Couples,3,4.0
1307,2858,2021,5,Family,326,3.0
1308,1226,2023,4,business,209,4.0
1309,2698,2024,8,Family,188,3.0
1310,2587,2023,11,Family,230,5.0
1311,972,2024,5,Friends,10,5.0
1312,2053,2022,11,Business,306,5.0
1313,1933,2022,7,Couples,256,4.0
1314,2298,2023,11,Family,74,3.0
1315,1016,2021,6,Business,79,5.0
1316,180,2020,3,Couples,348,5.0
1317,574,2024,6,Business,326,4.0
1318,1795,2022,8,Couples,268,5.0
1319,2304,2024,7,Couples,190,4.0
1320,2255,2021,1,Solo,213,4.0
1321,1705,2022,6,FRIENDS,175,5.0
1322,275,2022,11,Business,326,3.0
1323,70,2023,4,Family,326,4.0
1324,2325,2022,3,Family,28,3.0
1325,1603,2020,11,Couples,52,4.0
1326,2327,2022,12,Family,269,4.0
1327,546,2022,7,Family,345,4.0
1328,1137,2024,2,Friends,218,5.0
1329,2758,2022,3,Couples,326,5.0
1330,577,2021,9,Solo,303,4.0
1331,199,2023,5,Friends,254,4.0
1332,1910,2023,12,Family,264,3.0
1333,1742,2023,3,Family,339,5.0
1334,2861,2024,12,Friends,326,5.0
1335,2721,2020,12,Couples,182,4.0
1336,2230,2022,12,Solo,326,4.0
1337,78,2022,5,Family,291,5.0
1338,1384,2022,7,Family,226,5.0
1339,2682,2024,6,Family,6,3.0
1340,1210,2021,11,Couples,16,5.0
1341,2888,2022,10,Couples,314,5.0
1342,1906,2023,7,Couples,143,5.0
1343,357,2020,5,Family,346,5.0
1344,1475,2020,3,Solo,73,4.0
1345,2052,2024,5,Solo,211,5.0
1346,219,2021,4,Business,144,3.0
1347,972,2024,10,Friends,2,5.0
1348,2130,2022,2,Couples,136,5.0
1349,523,2024,6,Friends,120,4.0
1350,985,2024,10,Friends,195,5.0
1351,2034,2022,5,Family,319,5.0
1352,2304,2023,8,Couples,341,5.0
1353,1506,2024,9,Family,198,5.0
1354,2873,2023,6,Family,326,5.0
1355,2782,2020,10,Couples,326,5.0
1356,1359,2023,8,Friends,133,5.0
1357,536,2023,4,Couples,15,4.0
1358,2304,2023,9,Couples,326,5.0
1359,724,2024,10,Family,125,3.0
1360,2512,2024,1,Couples,292,3.0
1361,1716,2023,11,Business,238,4.0
1362,1100,2023,4,  Family ,100,5.0
1363,1627,2023,11,Family,199,5.0
1364,1535,2022,2,Couples,59,5.0
1365,2780,2020,4,Business,262,2.0
1366,669,2024,1,Family,22,4.0
1367,2793,2024,2,Family,195,5.0
1368,125,2021,6,Solo,129,5.0
1369,2295,2022,11,Couples,187,3.0
1370,2761,2023,11,Couples,103,
1371,1100,2021,11,Family,264,3.0
1372,233,2023,10,Solo,276,5.0
1373,2411,2022,5,Friends,258,5.0
1374,2512,2024,14,Couples,347,5.0
1375,955,2022,9,Friends,22,5.0
1376,1506,2023,3,Family,35,4.0
1377,2413,2022,7,Couples,61,3.0
1378,654,2023,10,Couples,159,3.0
1379,1832,2022,9,Friends,209,
1380,1201,2020,7,Business,326,4.0
1381,589,2021,5,Couples,341,5.0
1382,2480,2024,7,Couples,124,5.0
1383,926,2020,4,Friends,327,3.0
1384,2818,2023,10,Solo,134,3.0
1385,1663,2020,1,Couples,96,4.0
1386,1490,2023,8,Friends,246,4.0
1387,1178,2024,8,Family,132,5.0
1388,1118,2023,5,Friends,260,5.0
1389,2434,2021,12,Couples,326,5.0
1390,1990,2020,9,Couples,326,4.0
1391,2304,2021,12,Family,311,3.0
1392,1175,2021,7,Family,108,5.0
1393,760,2024,9,Family,25,4.0
1394,282,2024,11,Family,196,3.0
1395,2305,2022,12,Family,323,4.0
1396,1154,2023,10,Family,230,5.0
1397,1475,2023,11,Family,238,4.0
